"Item_Number","Name","Year","Theme","Subtheme","Pieces","Minifigures","Image_URL","GBP_MSRP","USD_MSRP","CAD_MSRP","EUR_MSRP","Packaging","Availability"
"850425","Desk Business Card Holder",2012,"Miscellaneous","Desk accessory",150,2,"http://images.brickset.com/sets/images/850425-1.jpg",11.39,14.99,18.49,9.09,"Box","LEGO exclusive"
"850426","Pencil Holder",2012,"Miscellaneous","Desk accessory",157,1,"http://images.brickset.com/sets/images/850426-1.jpg",11.39,14.99,17.99,NA,"Box","LEGO exclusive"
"850445","Ninjago Character Card Shrine",2012,"Ninjago","",88,1,"http://images.brickset.com/sets/images/850445-1.jpg",12.99,14.99,16.99,12.99,"Blister pack","LEGO exclusive"
"850449","Minifigure Accessory Pack",2012,"Collectable Minifigures","Combi-pack",63,3,"http://images.brickset.com/sets/images/850449-1.jpg",9.99,14.99,15.49,6.49,"Blister pack","LEGO exclusive"
"850458","VIP Top 5 Boxed Minifigures",2012,"Collectable Minifigures","Combi-pack",37,5,"http://images.brickset.com/sets/images/850458-1.jpg",14.99,12.99,NA,NA,"Box","LEGO exclusive"
"850486","Rock Band Minifigure Accessory Set",2012,"Collectable Minifigures","Combi-pack",62,3,"http://images.brickset.com/sets/images/850486-1.jpg",9.99,14.99,18.43,NA,"Blister pack","LEGO exclusive"
"850487","Halloween Accessory Set",2012,"Collectable Minifigures","Combi-pack",58,3,"http://images.brickset.com/sets/images/850487-1.jpg",9.99,14.99,17.99,NA,"Blister pack","LEGO exclusive"
"853378","LEGO City Accessory Pack",2012,"City","Forest Fire",43,4,"http://images.brickset.com/sets/images/853378-1.jpg",9.99,14.99,15.49,12.99,"Blister pack","LEGO exclusive"
"853393","LEGO Friends Picture Frame",2012,"Miscellaneous","Photo frames/albums",49,NA,"http://images.brickset.com/sets/images/853393-1.jpg",9.99,14.99,16.99,12.99,"Box","LEGO exclusive"
"8827","LEGO Minifigures Series 6 {Random bag} ",2012,"Collectable Minifigures","Series 06",NA,NA,"http://images.brickset.com/sets/images/8827-0.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8827","Flamenco Dancer",2012,"Collectable Minifigures","Series 06",6,1,"http://images.brickset.com/sets/images/8827-6.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8827","Lady Liberty",2012,"Collectable Minifigures","Series 06",8,1,"http://images.brickset.com/sets/images/8827-4.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8827","Clockwork Robot",2012,"Collectable Minifigures","Series 06",5,1,"http://images.brickset.com/sets/images/8827-7.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8827","Sleepyhead",2012,"Collectable Minifigures","Series 06",6,1,"http://images.brickset.com/sets/images/8827-3.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8827","Surgeon",2012,"Collectable Minifigures","Series 06",7,1,"http://images.brickset.com/sets/images/8827-11.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8827","Skater Girl",2012,"Collectable Minifigures","Series 06",8,1,"http://images.brickset.com/sets/images/8827-12.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8827","Mechanic",2012,"Collectable Minifigures","Series 06",7,1,"http://images.brickset.com/sets/images/8827-15.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8827","Butcher",2012,"Collectable Minifigures","Series 06",7,1,"http://images.brickset.com/sets/images/8827-14.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8827","Intergalactic Girl",2012,"Collectable Minifigures","Series 06",9,1,"http://images.brickset.com/sets/images/8827-13.jpg",1.99,2.99,3.49,2.49,"Foil pack","Retail"
"8827","Leprechaun",2012,"Collectable Minifigures","Series 06",9,1,"http://images.brickset.com/sets/images/8827-9.jpg",1.99,2.99,3.49,NA,"Foil pack","Retail"
"8827","Genie",2012,"Collectable Minifigures","Series 06",7,1,"http://images.brickset.com/sets/images/8827-16.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8827","Classic Alien",2012,"Collectable Minifigures","Series 06",6,1,"http://images.brickset.com/sets/images/8827-1.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8827","Bandit",2012,"Collectable Minifigures","Series 06",8,1,"http://images.brickset.com/sets/images/8827-5.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8827","Minotaur",2012,"Collectable Minifigures","Series 06",8,1,"http://images.brickset.com/sets/images/8827-8.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8827","Highland Battler",2012,"Collectable Minifigures","Series 06",7,1,"http://images.brickset.com/sets/images/8827-2.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8827","Roman Soldier",2012,"Collectable Minifigures","Series 06",7,1,"http://images.brickset.com/sets/images/8827-10.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8827","LEGO Minifigures Series 6 - Complete",2012,"Collectable Minifigures","Series 06",115,16,"http://images.brickset.com/sets/images/8827-17.jpg",31.84,NA,NA,NA,"Foil pack","Retail"
"8827","LEGO Minifigures Series 6 - Sealed Box",2012,"Collectable Minifigures","Series 06",60,NA,"http://images.brickset.com/sets/images/8827-18.jpg",119.4,NA,NA,NA,"Box","Retail"
"8831","LEGO Minifigures Series 7 {Random bag} ",2012,"Collectable Minifigures","Series 07",NA,NA,"http://images.brickset.com/sets/images/8831-0.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8831","Galaxy Patrol",2012,"Collectable Minifigures","Series 07",7,1,"http://images.brickset.com/sets/images/8831-8.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8831","Hippie",2012,"Collectable Minifigures","Series 07",9,1,"http://images.brickset.com/sets/images/8831-11.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8831","Bunny Suit Guy",2012,"Collectable Minifigures","Series 07",6,1,"http://images.brickset.com/sets/images/8831-3.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8831","Rocker Girl",2012,"Collectable Minifigures","Series 07",6,1,"http://images.brickset.com/sets/images/8831-15.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8831","Grandma Visitor",2012,"Collectable Minifigures","Series 07",7,1,"http://images.brickset.com/sets/images/8831-16.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8831","Ocean King",2012,"Collectable Minifigures","Series 07",7,1,"http://images.brickset.com/sets/images/8831-5.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8831","Viking Woman",2012,"Collectable Minifigures","Series 07",10,1,"http://images.brickset.com/sets/images/8831-13.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8831","Bagpiper",2012,"Collectable Minifigures","Series 07",7,1,"http://images.brickset.com/sets/images/8831-6.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8831","Jungle Boy",2012,"Collectable Minifigures","Series 07",7,1,"http://images.brickset.com/sets/images/8831-10.jpg",1.99,2.99,3.49,NA,"Foil pack","Retail"
"8831","Swimming Champion",2012,"Collectable Minifigures","Series 07",6,1,"http://images.brickset.com/sets/images/8831-1.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8831","Tennis Ace",2012,"Collectable Minifigures","Series 07",6,1,"http://images.brickset.com/sets/images/8831-9.jpg",1.99,2.99,3.49,2.49,"Foil pack","Retail"
"8831","Daredevil",2012,"Collectable Minifigures","Series 07",8,1,"http://images.brickset.com/sets/images/8831-7.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8831","Aztec Warrior",2012,"Collectable Minifigures","Series 07",7,1,"http://images.brickset.com/sets/images/8831-2.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8831","Computer Programmer",2012,"Collectable Minifigures","Series 07",7,1,"http://images.brickset.com/sets/images/8831-12.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8831","Bride",2012,"Collectable Minifigures","Series 07",11,1,"http://images.brickset.com/sets/images/8831-4.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8831","Evil Knight",2012,"Collectable Minifigures","Series 07",8,1,"http://images.brickset.com/sets/images/8831-14.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8831","LEGO Minifigures Series 7 - Complete",2012,"Collectable Minifigures","Series 07",119,16,"http://images.brickset.com/sets/images/8831-17.jpg",31.84,NA,NA,NA,"Foil pack","Retail"
"8831","LEGO Minifigures Series 7 - Sealed Box",2012,"Collectable Minifigures","Series 07",60,NA,"http://images.brickset.com/sets/images/8831-18.jpg",119.4,NA,NA,NA,"Box","Retail"
"8833","LEGO Minifigures Series 8 {Random bag} ",2012,"Collectable Minifigures","Series 08",NA,NA,"http://images.brickset.com/sets/images/8833-0.jpg",1.99,2.99,NA,NA,"Not specified","Not specified"
"8833","Actor",2012,"Collectable Minifigures","Series 08",7,1,"http://images.brickset.com/sets/images/8833-14.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8833","Pirate Captain",2012,"Collectable Minifigures","Series 08",6,1,"http://images.brickset.com/sets/images/8833-15.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8833","Conquistador",2012,"Collectable Minifigures","Series 08",8,1,"http://images.brickset.com/sets/images/8833-2.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8833","Evil Robot",2012,"Collectable Minifigures","Series 08",8,1,"http://images.brickset.com/sets/images/8833-1.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8833","Alien Villainess",2012,"Collectable Minifigures","Series 08",9,1,"http://images.brickset.com/sets/images/8833-16.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8833","Diver",2012,"Collectable Minifigures","Series 08",8,1,"http://images.brickset.com/sets/images/8833-6.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8833","Vampire Bat",2012,"Collectable Minifigures","Series 08",5,1,"http://images.brickset.com/sets/images/8833-11.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8833","Fairy",2012,"Collectable Minifigures","Series 08",8,1,"http://images.brickset.com/sets/images/8833-9.jpg",1.99,2.99,3.49,2.49,"Foil pack","Retail"
"8833","Football Player",2012,"Collectable Minifigures","Series 08",8,1,"http://images.brickset.com/sets/images/8833-5.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8833","Businessman",2012,"Collectable Minifigures","Series 08",7,1,"http://images.brickset.com/sets/images/8833-8.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8833","Downhill Skier",2012,"Collectable Minifigures","Series 08",9,1,"http://images.brickset.com/sets/images/8833-7.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8833","Red Cheerleader",2012,"Collectable Minifigures","Series 08",7,1,"http://images.brickset.com/sets/images/8833-13.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8833","Santa",2012,"Collectable Minifigures","Series 08",7,1,"http://images.brickset.com/sets/images/8833-10.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8833","Lederhosen Guy",2012,"Collectable Minifigures","Series 08",6,1,"http://images.brickset.com/sets/images/8833-3.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8833","DJ",2012,"Collectable Minifigures","Series 08",7,1,"http://images.brickset.com/sets/images/8833-12.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8833","Cowgirl",2012,"Collectable Minifigures","Series 08",6,1,"http://images.brickset.com/sets/images/8833-4.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8833","LEGO Minifigures Series 8 - Complete ",2012,"Collectable Minifigures","Series 08",116,16,"http://images.brickset.com/sets/images/8833-17.jpg",31.84,NA,NA,NA,"Foil pack","Retail"
"8909","Team GB Minifigures {Random bag}",2012,"Collectable Minifigures","Team GB",NA,NA,"http://images.brickset.com/sets/images/8909-0.jpg",1.99,2.99,NA,NA,"Foil pack","Retail - limited"
"8909","Brawny Boxer",2012,"Collectable Minifigures","Team GB",6,1,"http://images.brickset.com/sets/images/8909-2.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8909","Stealth Swimmer",2012,"Collectable Minifigures","Team GB",6,1,"http://images.brickset.com/sets/images/8909-8.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8909","Relay Runner",2012,"Collectable Minifigures","Team GB",7,1,"http://images.brickset.com/sets/images/8909-7.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8909","Judo Fighter",2012,"Collectable Minifigures","Team GB",6,1,"http://images.brickset.com/sets/images/8909-4.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8909","Tactical Tennis Player",2012,"Collectable Minifigures","Team GB",7,1,"http://images.brickset.com/sets/images/8909-5.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8909","Flexible Gymnast",2012,"Collectable Minifigures","Team GB",9,1,"http://images.brickset.com/sets/images/8909-3.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8909","Wondrous Weightlifter",2012,"Collectable Minifigures","Team GB",9,1,"http://images.brickset.com/sets/images/8909-6.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8909","Horseback rider",2012,"Collectable Minifigures","Team GB",6,1,"http://images.brickset.com/sets/images/8909-9.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8909","Agile Archer",2012,"Collectable Minifigures","Team GB",7,1,"http://images.brickset.com/sets/images/8909-1.jpg",1.99,2.99,NA,NA,"Foil pack","Retail"
"8909","Team GB Minifigures - Sealed Box",2012,"Collectable Minifigures","Team GB",60,NA,"http://images.brickset.com/sets/images/8909-18.jpg",117,NA,NA,NA,"Box","Retail"
"9092","Crazy Demon",2012,"Racers","",86,1,"http://images.brickset.com/sets/images/9092-1.jpg",7.99,9.99,12.99,9.99,"Box","Retail"
"9093","Bone Cruncher",2012,"Racers","",87,1,"http://images.brickset.com/sets/images/9093-1.jpg",7.99,9.99,12.99,9.99,"Box","Retail"
"9094","Star Striker",2012,"Racers","",88,1,"http://images.brickset.com/sets/images/9094-1.jpg",7.99,9.99,12.99,9.99,"Box","Retail"
"9095","Nitro Predator",2012,"Racers","",87,1,"http://images.brickset.com/sets/images/9095-1.jpg",7.99,9.99,12.99,9.99,"Box","Retail"
"9390","Mini Tow Truck",2012,"Technic","",136,NA,"http://images.brickset.com/sets/images/9390-1.jpg",6.99,11.99,14.99,9.99,"Box","Retail"
"9391","Tracked Crane",2012,"Technic","",218,NA,"http://images.brickset.com/sets/images/9391-1.jpg",14.99,19.99,24.99,14.99,"Box","Retail"
"9392","Quad Bike",2012,"Technic","",199,NA,"http://images.brickset.com/sets/images/9392-1.jpg",17.99,24.99,29.99,19.99,"Box","Retail"
"9393","Tractor",2012,"Technic","",353,NA,"http://images.brickset.com/sets/images/9393-1.jpg",24.99,39.99,49.99,29.99,"Box","Retail"
"9394","Jet Plane",2012,"Technic","",499,NA,"http://images.brickset.com/sets/images/9394-1.jpg",29.99,49.99,64.99,39.99,"Box","Retail"
"9395","Pick-Up Tow Truck",2012,"Technic","",954,NA,"http://images.brickset.com/sets/images/9395-1.jpg",49.99,69.99,89.99,59.99,"Box","Retail"
"9396","Helicopter",2012,"Technic","",1056,NA,"http://images.brickset.com/sets/images/9396-1.jpg",69.99,119.99,149.99,89.99,"Box","Retail"
"9397","Logging Truck",2012,"Technic","",1308,NA,"http://images.brickset.com/sets/images/9397-1.jpg",99.99,139.99,179.99,119.99,"Box","Retail"
"9398","4x4 Crawler",2012,"Technic","",1327,NA,"http://images.brickset.com/sets/images/9398-1.jpg",139.99,199.99,249.99,169.99,"Box","Retail"
"9440","Venomari Shrine",2012,"Ninjago","",86,1,"http://images.brickset.com/sets/images/9440-1.jpg",5.99,6.99,9.99,7.99,"Box","Retail"
"9441","Kai's Blade Cycle",2012,"Ninjago","",188,2,"http://images.brickset.com/sets/images/9441-1.jpg",12.99,14.99,17.99,14.99,"Box","Retail"
"9442","Jay's Storm Fighter",2012,"Ninjago","",242,2,"http://images.brickset.com/sets/images/9442-1.jpg",19.99,24.99,29.99,19.99,"Box","Retail"
"9443","Rattlecopter",2012,"Ninjago","",327,3,"http://images.brickset.com/sets/images/9443-1.jpg",24.99,29.99,39.99,29.99,"Box","Retail"
"9444","Cole's Tread Assault",2012,"Ninjago","",286,2,"http://images.brickset.com/sets/images/9444-1.jpg",29.99,39.99,49.99,34.99,"Box","Retail"
"9445","Fangpyre Truck Ambush",2012,"Ninjago","",452,4,"http://images.brickset.com/sets/images/9445-1.jpg",39.99,49.99,64.99,49.99,"Box","Retail"
"9446","Destiny's Bounty",2012,"Ninjago","",680,6,"http://images.brickset.com/sets/images/9446-1.jpg",59.99,79.99,99.99,79.99,"Box","Retail"
"9447","Lasha's Bite Cycle",2012,"Ninjago","",250,2,"http://images.brickset.com/sets/images/9447-1.jpg",19.99,24.99,29.99,19.99,"Box","Retail"
"9448","Samurai Mech",2012,"Ninjago","",452,3,"http://images.brickset.com/sets/images/9448-1.jpg",29.99,39.99,49.99,39.99,"Box","Retail"
"9449","Ultra Sonic Raider",2012,"Ninjago","",622,6,"http://images.brickset.com/sets/images/9449-1.jpg",59.99,79.99,99.99,79.99,"Box","Retail"
"9450","Epic Dragon Battle",2012,"Ninjago","",915,7,"http://images.brickset.com/sets/images/9450-1.jpg",89.99,119.99,129.99,119.99,"Box","Retail"
"9455","Fangpyre Mech",2012,"Ninjago","",255,2,"http://images.brickset.com/sets/images/9455-1.jpg",19.99,24.99,29.99,24.99,"Box","Retail"
"9456","Spinner Battle Arena",2012,"Ninjago","",418,2,"http://images.brickset.com/sets/images/9456-1.jpg",34.99,39.99,49.99,39.99,"Box","Retail"
"9457","Fangpyre Wrecking Ball",2012,"Ninjago","",415,3,"http://images.brickset.com/sets/images/9457-1.jpg",49.99,49.99,64.99,49.99,"Box","Retail"
"9461","The Swamp Creature",2012,"Monster Fighters","",70,2,"http://images.brickset.com/sets/images/9461-1.jpg",4.99,6.99,9.99,7.99,"Box","Retail"
"9462","The Mummy",2012,"Monster Fighters","",90,2,"http://images.brickset.com/sets/images/9462-1.jpg",8.99,11.99,14.99,9.99,"Not specified","Not specified"
"9463","The Werewolf",2012,"Monster Fighters","",243,2,"http://images.brickset.com/sets/images/9463-1.jpg",17.99,19.99,24.99,19.99,"Not specified","Not specified"
"9464","The Vampyre Hearse",2012,"Monster Fighters","",314,3,"http://images.brickset.com/sets/images/9464-1.jpg",24.99,34.99,44.99,29.99,"Not specified","Not specified"
"9465","The Zombies",2012,"Monster Fighters","",447,4,"http://images.brickset.com/sets/images/9465-1.jpg",34.99,39.99,49.99,39.99,"Box","Retail - limited"
"9466","The Crazy Scientist & His Monster",2012,"Monster Fighters","",430,4,"http://images.brickset.com/sets/images/9466-1.jpg",39.99,49.99,64.99,49.99,"Not specified","Not specified"
"9467","The Ghost Train",2012,"Monster Fighters","",741,5,"http://images.brickset.com/sets/images/9467-1.jpg",59.99,79.99,99.99,79.99,"Not specified","Not specified"
"9468","Vampyre Castle",2012,"Monster Fighters","",949,7,"http://images.brickset.com/sets/images/9468-1.jpg",79.99,99.99,129.99,99.99,"Not specified","Not specified"
"9469","Gandalf Arrives",2012,"The Lord of the Rings","The Fellowship of the Ring",83,2,"http://images.brickset.com/sets/images/9469-1.jpg",11.99,12.99,15.99,14.99,"Box","Retail"
"9470","Shelob Attacks",2012,"The Lord of the Rings","The Return of the King",227,3,"http://images.brickset.com/sets/images/9470-1.jpg",19.99,19.99,24.99,26.99,"Box","Retail"
"9471","Uruk-Hai Army",2012,"The Lord of the Rings","The Two Towers",257,6,"http://images.brickset.com/sets/images/9471-1.jpg",29.99,29.99,39.99,39.99,"Box","Retail"
"9472","Attack On Weathertop",2012,"The Lord of the Rings","The Fellowship of the Ring",430,5,"http://images.brickset.com/sets/images/9472-1.jpg",49.99,59.99,74.99,59.99,"Box","Retail"
"9473","The Mines of Moria",2012,"The Lord of the Rings","The Fellowship of the Ring",776,9,"http://images.brickset.com/sets/images/9473-1.jpg",69.99,79.99,99.99,79.99,"Box","Retail"
"9474","The Battle Of Helm's Deep",2012,"The Lord of the Rings","The Two Towers",1368,8,"http://images.brickset.com/sets/images/9474-1.jpg",99.99,129.99,169.99,139.99,"Box","Retail"
"9476","The Orc Forge",2012,"The Lord of the Rings","The Fellowship of the Ring",366,4,"http://images.brickset.com/sets/images/9476-1.jpg",39.99,39.99,49.99,49.99,"Box","Retail - limited"
"9478","Francesco Bernoulli",2012,"Cars","",49,NA,"http://images.brickset.com/sets/images/9478-1.jpg",4.99,6.99,9.99,7.99,"Box","Retail"
"9479","Ivan Mater",2012,"Cars","",52,NA,"http://images.brickset.com/sets/images/9479-1.jpg",4.99,6.99,9.99,7.99,"Box","Retail"
"9480","Finn McMissile",2012,"Cars","",52,NA,"http://images.brickset.com/sets/images/9480-1.jpg",4.99,6.99,9.99,7.99,"Box","Retail"
"9481","Jeff Gorvette",2012,"Cars","",54,NA,"http://images.brickset.com/sets/images/9481-1.jpg",4.99,6.99,9.99,7.99,"Box","Retail"
"9483","Agent Mater's Escape",2012,"Cars","",144,NA,"http://images.brickset.com/sets/images/9483-1.jpg",14.99,14.99,17.99,17.99,"Box","Retail"
